game_id,game_date,DayOfWeek,location,game_duration,final_score_red,final_score_blue,winner,player_id,player_canonical_name,team_color,player_role,player_goals,player_own_goals,player_assists,player_saves,referee,attendance_count,season,recorded_by,rating_raw,player_comment
G024764,2025-06-15,Sunday,LAB 204,1211,7,8,BLUE,P0759,Isabella Robert,RED,ATTACK,1,0,3,7,NO,3,2023/2024,camera,5,amazing comeback!
G007295,2024-07-14,Sunday,YNOV TOULOUSE,300,0,10,BLUE,P0406,Ethan Silva,BLUE,ATTACK,9,0,2,6,YES,6,2023/2024,Discord Bot,3,ref biased
G016035,2023-02-20,Monday,BAR LE FOOS,1009,8,1,RED,P0247,Leo Schmidt,BLUE,DEFENSE,1,0,1,6,NONE,2,2023/2024,GoPro,,
G021106,2023-01-03,Tuesday,STUDENT HOUSE,991,0,10,BLUE,P0648,Alex Durand,BLUE,ATTACK,3,0,0,7,NONE,,2025,auto_recorder,,table slippery
G015342,2025-04-19,Saturday,STUDENT HOUSE,1439,0,7,BLUE,P0595,Isabella Thomas,RED,ATTACK,0,0,1,0,NONE,7,2025,referee,,8 goals in one minute
G014567,2023-10-22,Sunday,CAMPUS - CAFETERIA,3253,2,6,BLUE,P0109,Noah Kim,RED,DEFENSE,1,0,1,2,NONE,7,2025,admin,,
G014983,2024-02-02,Friday,BAR LE FOOS,920,2,4,BLUE,P0210,Emma Laurent,RED,DEFENSE,2,0,1,8,NONE,7,2024/2025,Discord Bot,3,spectacular assist
G003060,2025-10-03,Friday,YNOV TOULOUSE,1192,2,3,BLUE,P0055,Olivia Nakamura,RED,DEFENSE,0,0,1,0,NONE,,2024/2025,camera,3,
G018707,2024-09-02,Monday,BAR LE FOOS,3596,9,6,RED,P0471,Ethan Bianchi,RED,DEFENSE,4,0,3,1,NONE,7,2024/2025,camera,4,
G023807,2025-06-12,Thursday,GYM HALL,708,9,3,RED,P0495,Olivia Laurent,BLUE,DEFENSE,2,0,4,10,NONE,6,2023/2024,Discord Bot,,amazing comeback!
G024151,2024-01-17,Wednesday,YNOV TOULOUSE,3405,0,1,BLUE,P0553,Ethan Blanc,BLUE,ATTACK,0,0,0,4,NONE,2,2024/2025,admin,,close match
G011691,2024-05-04,Saturday,YNOV TOULOUSE,786,7,0,RED,P0654,Julie Mercier,BLUE,ATTACK,0,0,3,7,NONE,6,2023/2024,player phone,,table slippery
G009313,2024-08-31,Saturday,CAMPUS - CAFETERIA,604,1,4,BLUE,P0366,Paul Garcia,RED,DEFENSE,1,0,3,6,NONE,6,2023/2024,referee,,table slippery
G012577,2024-12-23,Monday,STUDENT HOUSE,827,3,0,RED,P0114,Diego Faure,RED,DEFENSE,2,0,5,1,NONE,6,2023/2024,referee,,close match
G022424,2024-02-22,Thursday,SALLE POLYVALENTE,1326,5,10,BLUE,P0515,Julie Faure,BLUE,ATTACK,2,0,1,1,NONE,4,2024/2025,camera,2,close match
G003251,2023-04-03,Monday,GYM HALL,1140,2,3,BLUE,P0373,Olivia Garcia,RED,DEFENSE,1,0,1,0,LEO GARNIER,6,2024/2025,camera,,spectacular assist
G017892,2023-05-09,Tuesday,YNOV TOULOUSE,374,8,7,RED,P0062,Mila Rossi,BLUE,ATTACK,0,0,2,4,NONE,6,2024/2025,referee,,close match
G016983,2025-10-19,Sunday,GYM HALL,360,4,10,BLUE,P0687,Luc Richard,RED,DEFENSE,0,0,2,8,NONE,3,2024/2025,GoPro,,ref biased
G022710,2024-04-03,Wednesday,GYM HALL,552,0,4,BLUE,P0150,Jordan Lopez,BLUE,DEFENSE,4,0,2,7,YES,6,2024/2025,admin,5,team spirit high
G011645,2023-04-26,Wednesday,YNOV TOULOUSE,688,8,7,RED,P0495,Olivia Laurent,BLUE,DEFENSE,3,0,4,7,PLAYER1,4,2024/2025,GoPro,,no comment
G018591,2023-05-17,Wednesday,YNOV TOULOUSE,1020,7,5,RED,P0248,Morgan Garnier,BLUE,DEFENSE,1,0,1,2,NONE,6,2025,referee,5,close match
G001496,2024-09-04,Wednesday,YNOV TOULOUSE,666,1,1,DRAW,P0653,Hugo Girard,RED,ATTACK,0,0,5,0,ISABELLA PETIT,4,2024/2025,camera,,ref biased
G019336,2023-11-03,Friday,YNOV TOULOUSE,1045,9,10,BLUE,P0217,Emma Durand,BLUE,ATTACK,0,0,0,8,NONE,2,2024/2025,Discord Bot,,rage quit
G021762,2025-02-28,Friday,YNOV TOULOUSE,1080,5,7,BLUE,P0286,Jamie Robert,RED,DEFENSE,0,0,2,1,NONE,,2023/2024,GoPro,,ref biased
G022596,2025-07-19,Saturday,BAR LE FOOS,960,4,8,BLUE,P0336,Emma Bianchi,RED,ATTACK,0,0,0,5,NONE,3,2024/2025,admin,,
G000899,2023-12-20,Wednesday,LAB 204,660,9,6,RED,P0604,Ethan Mercier,BLUE,DEFENSE,3,0,2,5,NONE,2,2025,camera,,team spirit high
G009549,2024-05-26,Sunday,STUDENT HOUSE,480,1,0,RED,P0682,Jordan Kim,BLUE,ATTACK,0,0,5,7,NONE,7,2023/2024,phone,,
G016139,2023-09-13,Wednesday,LAB 204,1062,6,1,RED,P0255,Alex Garcia,BLUE,ATTACK,0,0,0,2,YES,3,2023/2024,Discord Bot,,spectacular assist
G003661,2023-04-04,Tuesday,GYM HALL,1359,2,8,BLUE,P0204,Isabella Laurent,RED,ATTACK,0,0,4,0,NO,2,2025,GoPro,2,ref biased
G018180,2024-02-22,Thursday,GYM HALL,734,6,6,DRAW,P0050,Jordan Richard,BLUE,ATTACK,6,0,5,7,NONE,5,2024/2025,auto_recorder,,
G022630,2023-05-05,Friday,GYM HALL,720,9,7,RED,P0284,Camille Silva,BLUE,DEFENSE,1,0,2,10,CASEY RICHARD,7,2024/2025,camera,,beer spilled
G022788,2023-10-19,Thursday,LAB 204,633,5,4,RED,P0092,Diego Kim,RED,ATTACK,3,0,5,1,NONE,4,2024/2025,auto_recorder,3,beer spilled
G003522,2023-11-23,Thursday,YNOV TOULOUSE,1254,0,2,BLUE,P0333,Mohamed Faure,RED,DEFENSE,0,0,2,4,SOFIA MARTIN,6,2025,GoPro,3,close match
G014461,2025-12-12,Friday,GYM HALL,360,1,2,BLUE,P0707,Casey Faure,RED,ATTACK,0,0,5,7,NONE,8,2024/2025,Discord Bot,,team spirit high
G012795,2023-06-06,Tuesday,YNOV TOULOUSE,336,4,1,RED,P0040,Antoine Rousseau,BLUE,DEFENSE,0,0,3,3,LUC ROBERT,4,2024/2025,GoPro,,table slippery
G001736,2024-01-14,Sunday,STUDENT HOUSE,1068,10,4,RED,P0509,Noah Lopez,BLUE,DEFENSE,2,0,0,7,NONE,5,2024/2025,phone,5,spectacular assist
G013020,2024-11-09,Saturday,YNOV TOULOUSE,600,3,0,RED,P0718,Julien Muller,RED,DEFENSE,0,0,0,7,JORDAN LEROY,,2024/2025,phone,,close match
G006246,2023-02-22,Wednesday,CAMPUS - CAFETERIA,1363,0,7,BLUE,P0197,Taylor Nakamura,RED,ATTACK,0,0,0,10,YES,8,2024/2025,referee,5,close match
G002687,2024-09-06,Friday,CAMPUS - CAFETERIA,874,7,0,RED,P0759,Isabella Robert,RED,ATTACK,2,0,4,9,ERIC LOPEZ,5,2024/2025,Discord Bot,5,rage quit
G021690,2023-11-30,Thursday,LAB 204,1993,4,6,BLUE,P0505,Chloe Mercier,BLUE,DEFENSE,0,0,4,5,NONE,6,2023/2024,phone,2,8 goals in one minute
G006787,2024-03-31,Sunday,CAMPUS - CAFETERIA,2509,0,1,BLUE,P0256,Mateo Garnier,RED,DEFENSE,0,0,1,9,NONE,4,2025,auto_recorder,4,
G024765,2024-11-28,Thursday,LAB 204,3546,2,9,BLUE,P0566,Pierre Bernard,RED,ATTACK,2,0,0,6,MILA GARCIA,4,2025,phone,,close match
G003558,2024-08-17,Saturday,BAR LE FOOS,691,4,3,RED,P0481,Sofia Silva,BLUE,DEFENSE,0,0,2,4,NONE,6,2024/2025,referee,4,spectacular assist
G010522,2024-03-04,Monday,STUDENT HOUSE,2887,1,6,BLUE,P0325,Jamie Schmidt,RED,DEFENSE,1,0,3,9,PAUL GARNIER,2,2023/2024,auto_recorder,,
G023595,2024-04-14,Sunday,GYM HALL,593,9,7,RED,P0196,Luc Nakamura,RED,DEFENSE,8,0,3,6,CARLOS LEROY,4,2024/2025,GoPro,,8 goals in one minute
G019255,2024-04-22,Monday,STUDENT HOUSE,2566,1,10,BLUE,P0074,Lena Girard,RED,ATTACK,1,0,2,0,CASEY MOREL,8,2023/2024,auto_recorder,4,
G022682,2023-12-16,Saturday,LAB 204,528,0,4,BLUE,P0756,Jamie Schmidt,BLUE,ATTACK,3,0,1,1,NONE,8,2023/2024,GoPro,,table slippery
G000965,2024-10-06,Sunday,BAR LE FOOS,600,3,7,BLUE,P0145,Jamie Blanc,BLUE,ATTACK,6,0,0,6,NONE,8,2024/2025,admin,5,team spirit high
G007731,2025-12-06,Saturday,YNOV TOULOUSE,750,7,5,RED,P0330,Carlos Blanc,BLUE,ATTACK,2,0,2,7,NONE,,2024/2025,camera,,close match
G021599,2025-08-01,Friday,STUDENT HOUSE,3273,4,0,RED,P0286,Jamie Robert,BLUE,ATTACK,0,0,4,4,LIAM SCHMIDT,6,2023/2024,camera,,spectacular assist
G015589,2025-02-15,Saturday,YNOV TOULOUSE,1512,5,9,BLUE,P0101,Youssef Muller,BLUE,DEFENSE,1,0,1,6,NONE,7,2025,referee,,no comment
G003778,2024-06-03,Monday,GYM HALL,1080,5,5,DRAW,P0184,Mila Robert,RED,DEFENSE,3,0,5,3,NONE,6,2024/2025,referee,,rage quit
G022170,2024-05-17,Friday,SALLE POLYVALENTE,1126,9,9,DRAW,P0624,Morgan Kovacs,BLUE,DEFENSE,9,0,1,8,NONE,,2024/2025,Discord Bot,,8 goals in one minute
G004034,2024-02-17,Saturday,SALLE POLYVALENTE,678,5,9,BLUE,P0408,Chloe Kovacs,BLUE,DEFENSE,0,0,1,1,NO,6,2025,auto_recorder,4,amazing comeback!
G010235,2024-10-31,Thursday,SALLE POLYVALENTE,1281,0,1,BLUE,P0781,Liam Andre,BLUE,DEFENSE,0,0,4,4,NONE,7,2024/2025,admin,,8 goals in one minute
G014386,2024-02-20,Tuesday,SALLE POLYVALENTE,1219,6,3,RED,P0534,Casey Faure,RED,DEFENSE,4,0,4,3,JULIEN NAKAMURA,3,2025,auto_recorder,2,
G016525,2023-06-04,Sunday,YNOV TOULOUSE,1090,5,8,BLUE,P0130,Olivia Mercier,RED,DEFENSE,3,0,5,4,NONE,5,2024/2025,auto_recorder,3,
G016832,2024-09-22,Sunday,GYM HALL,1140,7,2,RED,P0672,Mila Faure,BLUE,DEFENSE,0,0,0,0,NONE,,2024/2025,referee,3,ref biased
G006452,2024-03-28,Thursday,YNOV TOULOUSE,852,4,6,BLUE,P0298,Noah Girard,RED,ATTACK,1,0,5,10,EMMA MULLER,5,2024/2025,camera,,
G008791,2025-12-11,Thursday,CAMPUS - CAFETERIA,1593,2,6,BLUE,P0460,Isabella Leroy,RED,DEFENSE,1,0,1,0,NONE,8,2024/2025,GoPro,,rage quit
G008802,2024-05-22,Wednesday,STUDENT HOUSE,2160,2,10,BLUE,P0225,Riley Clement,RED,ATTACK,1,0,2,10,NONE,2,2024/2025,admin,5,team spirit high
G021106,2023-01-03,Tuesday,STUDENT HOUSE,991,0,10,BLUE,P0340,Sofia Richard,RED,ATTACK,0,0,1,7,NONE,,2025,auto_recorder,,team spirit high
G003705,2024-04-21,Sunday,BAR LE FOOS,2746,4,7,BLUE,P0312,Julie Nakamura,BLUE,DEFENSE,2,0,2,6,NONE,2,2024/2025,GoPro,1,team spirit high
G014941,2024-10-04,Friday,LAB 204,351,6,7,BLUE,P0511,Chris Petit,BLUE,DEFENSE,2,0,3,3,NONE,5,2024/2025,Discord Bot,3,team spirit high
G022630,2023-05-05,Friday,GYM HALL,720,9,7,RED,P0016,Leo Silva,BLUE,ATTACK,5,0,0,0,CASEY RICHARD,7,2024/2025,camera,,
G024347,2025-07-31,Thursday,LAB 204,514,3,9,BLUE,P0221,Ana Clement,RED,DEFENSE,2,0,0,2,PLAYER1,8,2024/2025,auto_recorder,5,
G009313,2024-08-31,Saturday,CAMPUS - CAFETERIA,604,1,4,BLUE,P0235,Morgan Rousseau,BLUE,ATTACK,0,0,0,7,NONE,6,2023/2024,referee,,team spirit high
G008703,2024-09-18,Wednesday,GYM HALL,1806,9,5,RED,P0429,Pierre Kovacs,BLUE,DEFENSE,0,0,0,1,NONE,8,2023/2024,camera,,spectacular assist
G012483,2024-07-31,Wednesday,YNOV TOULOUSE,600,5,1,RED,P0524,Mateo Blanc,RED,DEFENSE,3,0,4,4,NONE,8,2024/2025,camera,,beer spilled
G005666,2025-04-12,Saturday,CAFETERIA (1ST FLOOR),688,7,4,RED,P0086,Morgan Kovacs,RED,ATTACK,0,0,4,1,NOAH MOREAU,4,2024/2025,camera,,
G001692,2023-11-22,Wednesday,GYM HALL,1009,1,1,DRAW,P0401,Morgan Mercier,BLUE,ATTACK,0,0,5,4,DIEGO SILVA,4,2023/2024,GoPro,2,8 goals in one minute
G021135,2024-05-03,Friday,YNOV TOULOUSE,601,10,2,RED,P0344,Jamie Thomas,RED,DEFENSE,8,0,2,6,NONE,,2024/2025,phone,2,
G024631,2025-08-03,Sunday,YNOV TOULOUSE,550,7,5,RED,P0588,Casey Faure,BLUE,DEFENSE,1,0,4,4,NONE,,2024/2025,phone,4,spectacular assist
G019005,2025-11-12,Wednesday,LAB 204,1426,6,10,BLUE,P0500,Maya Richard,RED,DEFENSE,3,0,5,10,SAM GIRARD,5,2024/2025,camera,4,
G008703,2024-09-18,Wednesday,GYM HALL,1806,9,5,RED,P0551,Ana Kim,BLUE,DEFENSE,3,0,2,1,NONE,8,2023/2024,camera,,team spirit high
G017906,2023-07-22,Saturday,CAFETERIA (1ST FLOOR),616,6,4,RED,P0746,Antoine Bernard,BLUE,DEFENSE,4,0,1,6,NONE,8,2024/2025,auto_recorder,1,beer spilled
G013600,2025-10-13,Monday,LAB 204,370,7,7,DRAW,P0728,Jamie Durand,RED,ATTACK,0,0,2,0,NONE,3,2024/2025,admin,4,table slippery
G010235,2024-10-31,Thursday,SALLE POLYVALENTE,1281,0,1,BLUE,P0364,Sarah Morel,RED,ATTACK,0,0,5,4,NONE,7,2024/2025,admin,,close match
G016035,2023-02-20,Monday,BAR LE FOOS,1009,8,1,RED,P0682,Jordan Kim,RED,DEFENSE,5,0,5,1,NONE,2,2023/2024,GoPro,,amazing comeback!
G000811,2023-11-20,Monday,YNOV TOULOUSE,972,9,10,BLUE,P0171,Diego Petit,RED,ATTACK,6,0,2,3,AVA BERNARD,7,2023/2024,referee,5,beer spilled
G008702,2025-10-31,Friday,YNOV TOULOUSE,853,2,5,BLUE,P0361,Ava Nakamura,RED,DEFENSE,0,0,4,4,JULIE SILVA,4,2024/2025,admin,1,rage quit
G001960,2024-11-24,Sunday,STUDENT HOUSE,300,4,5,BLUE,P0175,Ava Martin,BLUE,DEFENSE,2,0,0,0,NONE,8,2025,player phone,4,rage quit
G021599,2025-08-01,Friday,STUDENT HOUSE,3273,4,0,RED,P0546,Alex Bianchi,RED,DEFENSE,0,0,3,4,LIAM SCHMIDT,6,2023/2024,camera,,close match
G011258,2024-07-05,Friday,LAB 204,372,10,4,RED,P0506,Maya Durand,RED,DEFENSE,8,0,0,6,NONE,5,2024/2025,player phone,,ref biased
G001852,2024-12-30,Monday,BAR LE FOOS,900,10,9,RED,P0072,Taylor Garnier,RED,DEFENSE,7,0,2,2,NONE,4,2024/2025,GoPro,,team spirit high
G010740,2024-07-06,Saturday,CAFETERIA (1ST FLOOR),457,4,6,RED,P0231,Antoine Nakamura,BLUE,DEFENSE,0,0,3,2,NONE,,2024/2025,auto_recorder,,
G009333,2024-07-08,Monday,YNOV TOULOUSE,1053,1,8,BLUE,P0722,Isabella Leroy,BLUE,DEFENSE,4,0,2,6,LUC PHILIPPE,8,2024/2025,phone,3,spectacular assist
G018591,2023-05-17,Wednesday,YNOV TOULOUSE,1020,7,5,RED,P0031,Antoine Mercier,BLUE,DEFENSE,4,0,4,10,NONE,6,2025,referee,5,close match
G004702,2025-11-14,Friday,LAB 204,300,7,2,RED,P0127,Emma Garcia,RED,ATTACK,7,0,0,0,NONE,4,2024/2025,referee,,rage quit
G018113,2023-01-23,Monday,BAR LE FOOS,1019,3,0,RED,P0179,Ethan Andre,BLUE,ATTACK,0,0,0,0,NONE,4,2023/2024,Discord Bot,,spectacular assist
G009714,2023-03-06,Monday,GYM HALL,2304,3,4,BLUE,P0041,Noah Garcia,BLUE,ATTACK,1,0,1,2,LEO NAKAMURA,5,2024/2025,GoPro,,rage quit
G014729,2023-01-17,Tuesday,SALLE POLYVALENTE,336,4,5,BLUE,P0254,Liam Richard,RED,DEFENSE,2,0,1,9,CHRIS KIM,8,2025,Discord Bot,,amazing comeback!
G017055,2024-10-06,Sunday,YNOV TOULOUSE,300,8,0,RED,P0620,Riley Morel,RED,DEFENSE,7,0,3,2,NONE,3,2025,phone,1,no comment
G003438,2024-10-13,Sunday,YNOV TOULOUSE,600,10,3,RED,P0476,Lucas Laurent,BLUE,ATTACK,2,0,2,2,NO,4,2025,phone,,rage quit
G012577,2024-12-23,Monday,STUDENT HOUSE,827,3,0,RED,P0395,Noah Faure,BLUE,DEFENSE,0,0,3,10,NONE,6,2023/2024,referee,,table slippery
G011241,2024-07-08,Monday,YNOV TOULOUSE,927,7,5,RED,P0285,Sofia Clement,BLUE,DEFENSE,5,0,2,9,NONE,6,2024/2025,GoPro,,rage quit
G014729,2023-01-17,Tuesday,SALLE POLYVALENTE,336,4,5,BLUE,P0055,Olivia Nakamura,BLUE,DEFENSE,0,0,5,7,CHRIS KIM,8,2025,Discord Bot,,spectacular assist
G010127,2025-01-03,Friday,LAB 204,900,1,2,BLUE,P0416,Paul Philippe,RED,DEFENSE,1,0,1,5,NONE,,2024/2025,phone,,spectacular assist
G014166,2023-09-12,Tuesday,CAMPUS - CAFETERIA,960,5,8,BLUE,P0587,Chris Richard,RED,ATTACK,1,0,3,0,NONE,6,2025,auto_recorder,,amazing comeback!
G011587,2025-04-04,Friday,CAFETERIA (1ST FLOOR),711,4,5,BLUE,P0561,Youssef Laurent,RED,DEFENSE,4,0,1,8,NONE,2,2024/2025,referee,3,no comment
G007553,2025-05-06,Tuesday,SALLE POLYVALENTE,435,9,8,RED,P0638,Youssef Kovacs,BLUE,ATTACK,6,0,5,3,NONE,,2024/2025,referee,,beer spilled
G012655,2025-10-31,Friday,YNOV TOULOUSE,322,7,1,RED,P0639,Maria Durand,BLUE,ATTACK,0,0,4,2,NONE,6,2024/2025,GoPro,,spectacular assist
G008890,2023-02-04,Saturday,BAR LE FOOS,360,1,9,BLUE,P0435,Julien Leroy,BLUE,DEFENSE,4,0,4,5,NONE,4,2023/2024,referee,,amazing comeback!
G022358,2023-08-09,Wednesday,GYM HALL,320,10,2,RED,P0530,Jordan Petit,BLUE,DEFENSE,1,0,5,7,NONE,4,2025,referee,3,beer spilled
G001736,2024-01-14,Sunday,STUDENT HOUSE,1068,10,4,RED,P0729,Sam Laurent,RED,DEFENSE,3,0,2,1,NONE,5,2024/2025,phone,5,beer spilled
G009420,2024-08-23,Friday,YNOV TOULOUSE,1140,8,3,RED,P0617,Pierre Rossi,BLUE,DEFENSE,3,0,4,0,NONE,,2024/2025,GoPro,,8 goals in one minute
G022927,2025-06-20,Friday,SALLE POLYVALENTE,570,3,3,DRAW,P0076,Eric Garcia,BLUE,DEFENSE,3,0,4,10,LUC ROBERT,3,2024/2025,Discord Bot,4,8 goals in one minute
G010129,2023-09-30,Saturday,GYM HALL,2349,1,5,BLUE,P0726,Chloe Lopez,BLUE,DEFENSE,5,0,0,7,YES,8,2023/2024,GoPro,,ref biased
G011241,2024-07-08,Monday,YNOV TOULOUSE,927,7,5,RED,P0315,Camille Richard,BLUE,ATTACK,0,0,3,4,NONE,6,2024/2025,GoPro,,amazing comeback!
G010625,2024-11-15,Friday,LAB 204,501,7,5,RED,P0303,Maya Leroy,BLUE,DEFENSE,2,0,5,6,NONE,,2024/2025,GoPro,3,team spirit high
G012429,2024-05-14,Tuesday,GYM HALL,731,6,8,BLUE,P0448,Isabella Bianchi,RED,DEFENSE,1,0,1,1,NONE,7,2023/2024,auto_recorder,,table slippery
G022683,2023-08-09,Wednesday,CAFETERIA (1ST FLOOR),861,9,7,RED,P0591,Sofia Girard,BLUE,DEFENSE,5,0,2,2,NONE,,2025,phone,,no comment
G017181,2025-01-19,Sunday,GYM HALL,2241,5,7,BLUE,P0612,Pierre Kovacs,BLUE,DEFENSE,4,0,3,6,NONE,6,2024/2025,camera,5,
G015569,2025-10-01,Wednesday,CAMPUS - CAFETERIA,600,7,8,BLUE,P0292,Eric Laurent,RED,DEFENSE,4,0,0,9,JULIEN MOREL,3,2023/2024,GoPro,3,
G016615,2025-01-16,Thursday,SALLE POLYVALENTE,854,10,9,RED,P0490,Taylor Garnier,RED,ATTACK,2,0,1,8,NONE,6,2025,phone,,
G013808,2023-01-09,Monday,SALLE POLYVALENTE,391,5,3,RED,P0727,Julie Bernard,BLUE,ATTACK,1,0,2,4,NONE,8,2024/2025,auto_recorder,4,spectacular assist
G004592,2023-11-21,Tuesday,BAR LE FOOS,1148,6,1,RED,P0204,Isabella Laurent,RED,DEFENSE,4,0,5,6,MILA RICHARD,6,2024/2025,auto_recorder,1,spectacular assist
G020453,2025-03-03,Monday,BAR LE FOOS,780,6,3,RED,P0779,Ethan Bernard,RED,ATTACK,0,0,3,0,NONE,4,2023/2024,player phone,3,rage quit
G020443,2024-07-07,Sunday,LAB 204,943,5,10,BLUE,P0560,Julie Silva,BLUE,DEFENSE,0,0,2,1,LEO ROUSSEAU,5,2023/2024,referee,3,amazing comeback!
G022796,2025-02-09,Sunday,SALLE POLYVALENTE,503,8,4,RED,P0269,Ava Girard,BLUE,ATTACK,2,0,4,7,NONE,6,2024/2025,phone,,close match
G014712,2023-10-31,Tuesday,LAB 204,540,8,9,BLUE,P0465,Mateo Leroy,BLUE,DEFENSE,2,0,3,8,NONE,6,2023/2024,phone,,no comment
G014338,2025-07-20,Sunday,YNOV TOULOUSE,382,9,7,RED,P0293,Sofia Robert,RED,DEFENSE,0,0,5,3,NONE,7,2023/2024,referee,4,
G020423,2024-04-01,Monday,LAB 204,1593,2,1,RED,P0312,Julie Nakamura,BLUE,ATTACK,0,0,4,7,NONE,6,2024/2025,auto_recorder,3,
G001391,2023-05-07,Sunday,CAMPUS - CAFETERIA,414,0,3,BLUE,P0091,Leo Clement,RED,DEFENSE,0,2,2,4,ANA BLANC,4,2025,admin,1,
G014983,2024-02-02,Friday,BAR LE FOOS,920,2,4,BLUE,P0080,Paul Bernard,BLUE,ATTACK,0,0,4,3,NONE,7,2024/2025,Discord Bot,3,spectacular assist
G008539,2023-07-04,Tuesday,CAMPUS - CAFETERIA,668,1,0,RED,P0431,Chris Moreau,BLUE,ATTACK,0,0,1,5,MOHAMED ROUSSEAU,5,2024/2025,player phone,,amazing comeback!
G023072,2023-05-02,Tuesday,CAFETERIA (1ST FLOOR),540,5,3,RED,P0324,Casey Faure,RED,DEFENSE,4,0,2,9,NONE,4,2023/2024,camera,,rage quit
G005917,2025-03-13,Thursday,CAFETERIA (1ST FLOOR),1972,9,3,RED,P0418,Youssef Bernard,RED,ATTACK,0,0,2,8,CAMILLE MOREL,8,2025,GoPro,,close match
G019979,2024-07-21,Sunday,CAFETERIA (1ST FLOOR),1788,6,7,BLUE,P0784,Lena Lopez,RED,DEFENSE,6,0,5,10,PIERRE GIRARD,4,2025,Discord Bot,5,amazing comeback!
G008388,2023-02-17,Friday,SALLE POLYVALENTE,982,4,2,RED,P0642,Sofia Richard,BLUE,DEFENSE,0,0,3,5,NONE,,2024/2025,phone,2,no comment
G022596,2025-07-19,Saturday,BAR LE FOOS,960,4,8,BLUE,P0505,Chloe Mercier,RED,DEFENSE,2,0,2,6,NONE,3,2024/2025,admin,,close match
G000495,2025-01-21,Tuesday,BAR LE FOOS,994,6,8,BLUE,P0115,Casey Richard,RED,ATTACK,0,0,0,3,NONE,5,2024/2025,GoPro,4,spectacular assist
G009313,2024-08-31,Saturday,CAMPUS - CAFETERIA,604,1,4,BLUE,P0335,Hugo Muller,RED,DEFENSE,1,0,4,8,NONE,6,2023/2024,referee,,ref biased
G000855,2023-02-13,Monday,LAB 204,660,9,7,RED,P0199,Sofia Petit,RED,ATTACK,5,0,1,8,NONE,5,2024/2025,phone,3,
G000855,2023-02-13,Monday,LAB 204,660,9,7,RED,P0123,Taylor Nakamura,BLUE,DEFENSE,6,0,4,1,NONE,5,2024/2025,phone,3,
G014783,2025-01-10,Friday,SALLE POLYVALENTE,454,8,4,RED,P0212,Paul Robert,BLUE,DEFENSE,2,0,4,4,MARIA GIRARD,7,2023/2024,player phone,3,
G022254,2024-01-07,Sunday,LAB 204,300,6,5,RED,P0222,Sarah Clement,BLUE,ATTACK,1,0,4,0,ISABELLA CLEMENT,4,2024/2025,auto_recorder,5,ref biased
G005479,2023-08-28,Monday,YNOV TOULOUSE,801,0,3,BLUE,P0227,Antoine Mercier,BLUE,ATTACK,1,0,4,9,NONE,4,2025,GoPro,3,8 goals in one minute
G007869,2025-01-02,Thursday,LAB 204,1089,2,10,BLUE,P0137,Lena Kovacs,RED,ATTACK,2,0,1,4,ANA GARNIER,4,2025,Discord Bot,,8 goals in one minute
G018569,2025-06-19,Thursday,CAMPUS - CAFETERIA,960,0,2,BLUE,P0299,Mohamed Schmidt,BLUE,DEFENSE,2,0,3,5,PLAYER1,8,2024/2025,phone,2,no comment
G004893,2024-03-06,Wednesday,STUDENT HOUSE,539,0,7,BLUE,P0775,Casey Rossi,RED,DEFENSE,0,0,4,3,NONE,,2024/2025,Discord Bot,3,close match
G019409,2023-12-05,Tuesday,YNOV TOULOUSE,1080,1,1,DRAW,P0469,Noah Rossi,BLUE,DEFENSE,0,0,4,8,JULIE ROUSSEAU,6,2024/2025,GoPro,,
G020112,2023-09-03,Sunday,SALLE POLYVALENTE,960,6,2,RED,P0739,Morgan Muller,BLUE,ATTACK,2,0,5,0,NONE,3,2024/2025,camera,3,ref biased
G011208,2024-03-21,Thursday,GYM HALL,600,3,2,RED,P0696,Sofia Leroy,RED,ATTACK,3,0,0,6,NONE,3,2023/2024,player phone,,no comment
G020882,2023-03-19,Sunday,BAR LE FOOS,900,6,2,RED,P0269,Ava Girard,RED,DEFENSE,0,0,0,5,NONE,8,2024/2025,camera,,table slippery
G022062,2023-01-11,Wednesday,CAMPUS - CAFETERIA,1158,1,3,BLUE,P0232,Sam Nakamura,RED,DEFENSE,0,0,5,5,NONE,7,2024/2025,player phone,,beer spilled
G019005,2025-11-12,Wednesday,LAB 204,1426,6,10,BLUE,P0299,Mohamed Schmidt,RED,ATTACK,0,0,2,1,SAM GIRARD,5,2024/2025,camera,4,
G014348,2024-01-28,Sunday,GYM HALL,545,6,9,BLUE,P0637,Pierre Lopez,RED,ATTACK,6,0,3,2,MAYA ROBERT,2,2023/2024,player phone,,no comment
G020882,2023-03-19,Sunday,BAR LE FOOS,900,6,2,RED,P0716,Antoine Garcia,RED,DEFENSE,6,0,5,10,NONE,8,2024/2025,camera,,close match
G000855,2023-02-13,Monday,LAB 204,660,9,7,RED,P0583,Hugo Silva,RED,ATTACK,3,0,4,1,NONE,5,2024/2025,phone,3,amazing comeback!
G020443,2024-07-07,Sunday,LAB 204,943,5,10,BLUE,P0455,Hugo Laurent,RED,ATTACK,4,0,4,7,LEO ROUSSEAU,5,2023/2024,referee,3,ref biased
